,0,1
1055,LYZ,C1QA
1056,RPL36,RPL11
1057,RPL18,RPL19
1058,RPS14,RPLP2
1059,HLA-DMA,ZEB2
1060,SLC16A3,ANXA2
1061,PILRA,CD68
1062,LPCAT2,TYROBP
1063,PILRA,GRN
1064,SERPINA1,CTSZ
1065,RPS16,RPS12
1066,HCK,CEBPD
1067,RPL19,EEF1B2
1068,NKG7,SLA2
1069,LILRB1,HLA-DPA1
1070,HLA-DMA,GRINA
1071,TMEM176B,ANPEP
1072,B2M,IL32
1073,FCER1G,DMXL2
1074,IL32,RPL3
1075,RPS21,RPS6
1076,HLA-DRA,SKAP2
1077,LTB,RPS6
1078,RPS24,RPL35A
1079,RPS11,RPL13
1080,TMEM176B,HLA-DMA
1081,S100A9,SPI1
1082,RPL19,RPL32
1083,TNFAIP2,CD63
1084,HLA-DPB1,IRF8
1085,CUX1,CST3
1086,MAFB,C1QA
1087,GLUL,CTSL
1088,LYN,APLP2
1089,PTPRCAP,RPL36
1090,IL7R,TPT1
1091,CD3D,RPL3
1092,CTSS,IQGAP1
1093,CD74,POMP
1094,RPL12,RPL18A
1095,TPI1,ZYX
1096,SPI1,SMCO4
1097,HCK,C5AR1
1098,CD74,LILRB4
1099,RPS23,RPLP1
1100,CSTA,HLA-DMB
1101,RPS5,RPL8
1102,RPS23,RPS4X
1103,RPS14,FAU
1104,CYBB,PLAUR
1105,FMNL2,MNDA
1106,CYBB,MS4A6A
1107,RPL10A,RPL8
1108,CSF3R,PLXDC2
1109,HLA-DMB,CD68
1110,RPL26,TPT1
1111,RPS18,RPS27
1112,FCGRT,CST3
1113,SECTM1,C1orf162
1114,CD74,RAB31
1115,RPL29,RPS15A
1116,SRGN,TPI1
1117,RPL37,RPL19
1118,ADAP2,HLA-DPA1
1119,TPT1,RPS15A
1120,RPS5,RPS25
1121,IFI30,BCL2A1
1122,CYBB,AIF1
1123,SERPINA1,S100A9
1124,ADAP2,GNB4
1125,FCGR3A,RAB32
1126,GRN,HLA-DPB1
1127,RPS3,RPS18
1128,LRP1,LMO2
1129,RPL3,RPS23
1130,FCER1G,DAPK1
1131,LGALS3,ANXA2
1132,SMPDL3A,CD68
1133,TLR2,FES
1134,GLA,FCER1G
1135,LILRB1,TYROBP
1136,HMOX1,CD74
1137,AIF1,HSPA1A
1138,RPL26,RPS10
1139,RPL30,RPS29
1140,LMO2,FGL2
1141,RPS7,RPLP2
1142,SLA2,CCL5
1143,MPEG1,CSTA
1144,AIF1,MS4A7
1145,EEF1B2,TPT1
1146,PLBD1,NPC2
1147,CST3,APLP2
1148,CYBB,DSE
1149,CTSC,TYMP
1150,SLC7A7,HLA-DMA
1151,HLA-DRA,CD33
1152,IL7R,RPSA
1153,TMEM176B,GLUL
1154,LRRC25,CD93
1155,SNX10,GLUL
1156,PLXDC2,GSN
1157,FCGRT,SYK
1158,RPL12,RPL14
1159,DMXL2,EMILIN2
1160,FCGR3A,CTNND1
1161,VCAN,APLP2
1162,MS4A4A,C5AR1
1163,AIF1,ALDH3B1
1164,CST3,LRRC25
1165,HLA-DRA,CMTM6
1166,FCER1G,ASAH1
1167,FCGRT,SLC43A2
1168,CFL1,ARPC2
1169,RPS13,TPT1
1170,HCK,S100A11
1171,LILRB2,LGALS1
1172,HCK,PILRA
1173,NPC2,CSTA
1174,HLA-DPB1,SOD2
1175,MEF2C,CTSS
1176,TYMP,CTSH
1177,CAMK1,TBXAS1
1178,HCK,HNMT
1179,RPS23,RPL4
1180,RPL7A,RPL18
1181,HNMT,FGL2
1182,EEF1B2,RPS10
1183,LYZ,CEBPB
1184,IFITM3,IFITM2
1185,HLA-DRB1,GSTP1
1186,CD86,RAC1
1187,ADAP2,TYROBP
1188,C1QC,CD14
1189,C1QA,SIGLEC10
1190,MS4A6A,TNFSF13B
1191,RPL14,RPS27
1192,APLP2,S100A9
1193,DUSP1,TIMP1
1194,C1QA,LGALS1
1195,RPL30,RPL38
1196,TYROBP,TSPAN4
1197,CYBB,SECTM1
1198,SLC11A1,SMPDL3A
1199,FCGR2A,LILRB1
1200,CD8A,CD8B
1201,IL7R,BTG1
1202,C1QB,MS4A7
1203,HLA-DPA1,SRGN
1204,CST3,FBP1
1205,SLC11A1,CSF3R
1206,GRN,PLEK
1207,TYMP,LYZ
1208,ANXA2,FCGR3A
1209,SPI1,CEBPD
1210,RPS5,RPS24
1211,CST3,DUSP6
1212,LYZ,FTH1
1213,CCDC88A,LYZ
1214,CFD,CST3
1215,TTYH3,PLXDC2
1216,LMO2,SPI1
1217,MAFB,CEBPB
1218,FCGR3A,NCF2
1219,HLA-DPB1,FTL
1220,FCER1G,NPC2
1221,EEF1B2,RPSA
1222,FYN,PRF1
1223,RPS4X,RPL5
1224,TMEM176A,HLA-DRB1
1225,CCL5,GZMB
1226,IFI30,LILRB1
1227,MPEG1,CYBB
1228,TIGIT,FYN
1229,DPYSL2,HLA-DPB1
1230,FTH1,GLIPR1
1231,CTSC,CST3
1232,SPI1,C5AR1
1233,NAMPT,TYROBP
1234,RPS21,EEF1A1
1235,LST1,C3AR1
1236,RPL18,RPL24
1237,LST1,FTL
1238,SLC7A7,GLUL
1239,SLC8A1,ALDH3B1
1240,RPS19,RPS15A
1241,RPL30,RPS14
1242,RPS13,RPSA
1243,S100A8,S100A12
1244,RPL35,TPT1
1245,ANXA5,SLC16A3
1246,EPB41L3,NPC2
1247,FMNL2,CD68
1248,FMNL2,GRN
1249,HNMT,SPI1
1250,LST1,SIRPA
1251,FOS,TYROBP
1252,NPC2,CYBB
1253,RPL35A,CD48
1254,RPS2,RPL38
1255,GNB4,CSTA
1256,MARCH1,CD93
1257,HLA-DRA,SLC8A1
1258,MAFB,IFI30
1259,ZEB2,FCGR2A
1260,HLA-DRB1,MS4A7
1261,RAB31,TYMP
1262,FTH1,CTSB
1263,PFN1,CFL1
1264,LILRB4,ALDH2
1265,TPT1,UBA52
1266,PLAUR,KYNU
1267,CTSD,CST3
1268,RPS3,RPL11
1269,RPLP2,RPL10A
1270,RPSA,RPL13
1271,TMEM176B,SMPDL3A
1272,RPL13,RPL10A
1273,HLA-DRA,GLA
1274,IFNGR1,PLXDC2
1275,CSTA,LYZ
1276,RPS18,EEF2
1277,RPS27A,RPL12
1278,TMEM176B,CSF3R
1279,GLUL,SLC7A7
1280,TMEM51,RAB31
1281,MFSD1,PLAUR
1282,RPS21,RPL17
1283,LGALS1,RAC1
1284,MAFB,LILRA2
1285,LTB,RPL17
1286,ALDH3B1,C19orf38
1287,RPL6,RPS27
1288,SERPINA1,MNDA
1289,PLXDC2,ATP6V0B
1290,LST1,TNFAIP2
1291,GAPDH,S100A6
1292,SERPINA1,TMEM176A
1293,IGSF6,CTSZ
1294,RPS27A,EEF1B2
1295,PABPC1,RPL13
1296,LYZ,LAP3
1297,SOD2,CD86
1298,DSE,CST3
1299,RPS23,RPL36
1300,FCGR3A,HLA-DPB1
1301,RPL37,RPL24
1302,GRN,FTL
1303,RPL38,RPS12
1304,CTSL,PILRA
1305,PYGL,CD302
1306,FCGR2A,KYNU
1307,MFSD1,AIF1
1308,MS4A7,TYMP
1309,CTSS,HLA-DMA
1310,LY96,CST3
1311,CTSL,TLR2
1312,CXCL16,SERPINA1
1313,RBM47,HLA-DRB1
1314,CD74,CTSS
1315,RASSF4,ADAP2
1316,CMTM6,FTL
1317,HLA-B,CD8A
1318,HLA-DPA1,MPEG1
1319,TIMP1,SPI1
1320,CPVL,ITGAX
1321,LACTB,CD14
1322,C5AR1,NCF2
1323,CD302,MAFB
1324,RPL10A,RPL28
1325,SPI1,HNMT
1326,TIMP2,PLXDC2
1327,MNDA,RAB32
1328,RPL11,RPS21
1329,DUSP1,HLA-DRB1
1330,TMEM176A,SAT1
1331,TTYH3,EMILIN2
1332,CTSB,MS4A7
1333,TNFSF13B,HLA-DRB1
1334,RPL4,RPL18
1335,POMP,CD74
1336,CST7,KLRC2
1337,VMO1,CD74
1338,RAB31,CST3
1339,SERPINA1,LILRB2
1340,ADGRE2,MAFB
1341,IRF8,CST3
1342,NPC2,LILRB4
1343,CD14,FTL
1344,CTSZ,SERPINA1
1345,ZNF385A,IGSF6
1346,RPS12,RPS7
1347,SLC7A7,CSF3R
1348,CSTB,CTSB
1349,TMEM176B,CD14
1350,RPL4,RPS16
1351,CST3,CUX1
1352,ALDH2,TNFSF13B
1353,IL18,HLA-DRA
1354,AIF1,C1QB
1355,LYZ,S100A10
1356,IFI30,CD68
1357,RPL12,RPL18
1358,RPS25,RPL6
1359,MFSD1,SECTM1
1360,NINJ1,GRINA
1361,PLXDC2,EMILIN2
1362,CLEC7A,TNFSF13
1363,HLA-DRA,HHEX
1364,LYZ,SLC7A7
1365,RPS27A,RPS2
1366,RPS8,RPL36
1367,RAB31,SYK
1368,MCTP1,FCER1G
1369,HLA-DPA1,CD86
1370,CTSS,GLUL
1371,CD302,FCER1G
1372,HLA-DRA,TNFSF13
1373,RBM47,HMOX1
1374,CD14,TNFAIP2
1375,ADAP2,PLXNB2
1376,GZMK,PRF1
1377,RPS15A,RPS6
1378,SIGLEC10,HLA-DPA1
1379,RPS2,RPS3A
1380,RAB31,SLC43A2
1381,RAC1,CD74
1382,METRNL,LYN
1383,APLP2,FCGRT
1384,MCTP1,TGFBI
1385,RPS7,RPLP0
1386,RPL31,RPL23A
1387,DPYSL2,FTL
1388,C5AR1,HLA-DPB1
1389,CST3,FGL2
1390,RPL3,PTPRCAP
1391,CPVL,MS4A6A
1392,CTSS,LRP1
1393,TOMM7,RPL23A
1394,S100A9,MAFB
1395,FCGRT,APLP2
1396,SLC11A1,SLC43A2
1397,DUSP1,KLF4
1398,TNFSF13B,LY86
1399,RPS9,RPL10A
1400,TGFBI,ANXA5
1401,CD68,CD302
1402,MNDA,NCF2
1403,CSF2RA,LILRB4
1404,RPL35A,RPL6
1405,RBM47,SAT1
1406,CPVL,AIF1
1407,RPS24,RPS15A
1408,HLA-DRA,TACC1
1409,CSF2RA,LRP1
1410,SWAP70,FTL
1411,MYOF,AIF1
1412,FCER1G,IFI30
1413,SERPINA1,GRN
1414,SAT1,GRB2
1415,LILRB2,LDLRAD3
1416,RPL8,RPS25
1417,DUSP1,SAT1
1418,FCGR3A,LYN
1419,CD3E,RPL6
1420,TIMP2,EMILIN2
1421,TNFSF13B,SAT1
1422,SLC7A7,CD14
1423,MS4A6A,SHTN1
1424,TNFAIP2,FTL
1425,RPL6,RPL7A
1426,RPS12,RPL37A
1427,FTH1,CDKN1A
1428,RPS29,RPL5
1429,CPVL,DSE
1430,SRGN,ACTB
1431,RPL23A,TPT1
1432,GZMB,CCL5
1433,FCGRT,FBP1
1434,LY86,HLA-DMA
1435,RPL11,RPS18
1436,SIGLEC10,TYROBP
1437,PTPRCAP,CD7
1438,DSE,CPVL
1439,HLA-DRB1,UBC
1440,RPS13,RPL13
1441,CST3,SPI1
1442,CD93,PLBD1
1443,RPL28,RPL36
1444,CD300C,CD68
1445,CD300C,GRN
1446,LST1,TBXAS1
1447,S100A11,TUBA1A
1448,RPS14,CD3D
1449,HLA-DRB1,C1QB
1450,PAK1,IFI30
1451,FYN,DUSP2
1452,KYNU,PLAUR
1453,TGFBI,CXCL16
1454,RPL15,RPS6
1455,GLUL,TTYH3
1456,PLEK,HLA-DPB1
1457,SPI1,SKAP2
1458,TBXAS1,HLA-DPA1
1459,RPS8,RPL8
1460,CD14,LACTB
1461,RPL23A,RPS10
1462,NKG7,CD7
1463,KYNU,MS4A6A
1464,RPL3,RPL28
1465,MNDA,HLA-DPB1
1466,OAZ1,FTH1
1467,RASSF4,CD86
1468,TTYH3,MPEG1
1469,RPS18,RPLP0
1470,RHOA,OAZ1
1471,HLA-DRA,SLC31A2
1472,MYOF,SECTM1
1473,RPL17,LTB
1474,RPL11,RPL19
1475,RPSA,IL7R
1476,EMILIN2,ANXA2
1477,CFD,APLP2
1478,IGSF6,MNDA
1479,LGALS3,S100A6
1480,SRGN,CAP1
1481,RPS23,RPS24
1482,C5AR1,BASP1
1483,CEBPB,CD68
1484,BATF3,ICAM4
1485,NACA,RPS12
1486,IFI30,CD83
1487,NCF2,CD74
1488,ALDOA,S100A11
1489,FGD4,GNAI2
1490,FTL,NCF2
1491,RPL24,RPL23A
1492,HNMT,C1orf162
1493,HLA-DRB1,RNF130
1494,RPLP2,RPL30
1495,RPS16,RPL35A
1496,TLR2,MNDA
1497,RPS5,RPS21
1498,RPL13,RPL30
1499,CLEC4A,GLUL
1500,C1QB,SNX10
1501,CCDC88A,CD93
1502,MGAT1,SRGN
1503,SRGN,HLA-A
1504,C5AR1,SOD2
1505,MAFB,LST1
1506,TGFBI,TIMP1
1507,RPL10A,RPS21
1508,C5AR1,LYN
1509,RPL3,CD7
1510,EEF1A1,TPT1
1511,RPS27,RPL10A
1512,CLEC7A,CTSZ
1513,LY86,GLUL
1514,IFITM3,CTSZ
1515,PDK4,MS4A6A
1516,PLXDC2,MPEG1
1517,LAP3,HLA-DPA1
1518,RPL5,RPS21
1519,HMOX1,HLA-DRA
1520,CCL5,LYAR
1521,AIF1,S100A9
1522,EPB41L3,MARCH1
1523,ANXA2,PLAUR
1524,CEBPD,CCDC88A
1525,HMOX1,C1QA
1526,RPS29,RPS19
1527,LILRB2,TYMP
1528,CD68,CSF3R
1529,CTSB,C1QB
1530,TBXAS1,TYROBP
1531,CXCL16,CEBPD
1532,GRN,TMEM176B
1533,PDK4,AIF1
1534,IGSF6,SCIMP
1535,SECTM1,TNFSF13B
1536,LY86,LRP1
1537,RPL18A,RPL10A
1538,IGSF6,LILRB2
1539,IFNGR1,MPEG1
1540,CD7,RPSA
1541,CTSH,SLC15A3
1542,CLEC4A,RAB31
1543,TTYH3,CD86
1544,UBA52,RPL30
1545,TYROBP,PTPRE
1546,TYROBP,ZNF385A
1547,HLA-DPB1,DUSP1
1548,LRP1,MS4A6A
1549,TYROBP,LAT2
1550,MNDA,PLEK
1551,FES,TYROBP
1552,CCL5,CXCR3
1553,RPL14,RPLP0
1554,ATP6V1B2,AIF1
1555,LYZ,TTYH3
1556,CD86,VMO1
1557,PSAP,MAFB
1558,LRP1,AIF1
1559,CEBPD,TIMP2
1560,C1QA,SERPINA1
1561,CXCL16,C5AR1
1562,GSN,CD93
1563,CTSS,CD14
1564,SLC11A1,CFD
1565,PYGL,CST3
1566,FCGR3A,RNF130
1567,HLA-DPB1,ALDH2
1568,RPS6,RPL7A
1569,TGFBI,LGALS3
1570,RPS15A,RPL17
1571,TMEM176B,CPVL
1572,S100A11,PLAUR
1573,RPS8,RPS24
1574,S100A11,MS4A6A
1575,CSTA,CD93
1576,TYMP,CD74
1577,FTL,HLA-DPB1
1578,TIMP2,MPEG1
1579,TGFBI,VCAN
1580,PILRA,CTSD
1581,AIF1,PHC2
1582,LRRC25,NPC2
1583,CTSD,FBP1
1584,LAP3,TYROBP
1585,MARCH1,DAPK1
1586,RPL17,CD3E
1587,IGLC3,IGHM
1588,RPL37A,RPS27
1589,SERPINA1,RASSF4
1590,NKG7,KLRC1
1591,GRINA,LILRB2
1592,RPL10A,RPL32
1593,PLBD1,TLR2
1594,CTSZ,C5AR1
1595,PLEK,LYN
1596,MNDA,FCGR2B
1597,CD68,TYMP
1598,PTPRCAP,RPS21
1599,CD63,ASAH1
1600,RAB31,APLP2
1601,HLA-DRB1,HLA-DMB
1602,NKG7,APOBEC3G
1603,SNX3,HLA-DPB1
1604,GNS,SPI1
1605,LILRB3,CD68
1606,RPS7,RPS27A
1607,RPL18,RPS11
1608,SYK,SLC15A3
1609,FCGR1A,TMEM176B
1610,PSAP,FCER1G
1611,NPC2,GRINA
1612,GZMK,DUSP2
1613,IGSF6,CD68
1614,IGSF6,GRN
1615,RPS21,RPS23
1616,CD93,TYROBP
1617,LTB,RPS23
1618,HLA-DPA1,MFSD1
1619,SAT1,SLC16A3
1620,KCTD12,TYROBP
1621,RPS12,RPL18A
1622,FCGRT,FGL2
1623,PPT1,SERPINA1
1624,SLC11A1,LRRC25
1625,APLP2,IFNGR1
1626,TMEM176B,CFD
1627,NCF2,PSAP
1628,RPS5,RPS18
1629,LGALS3,GLUL
1630,MNDA,C3AR1
1631,NCF2,CD86
1632,CTSH,PLAUR
1633,RPL6,RPLP0
1634,TGFBI,HLA-DRB1
1635,CD68,SERF2
1636,SYK,ITGAX
1637,FGL2,MARCH1
1638,MS4A7,APLP2
1639,CTSH,MS4A6A
1640,SAT1,NPC2
1641,FTH1,GAPDH
1642,GRN,CTSH
1643,TIMP2,CD86
1644,TLR2,CD68
1645,TLR2,GRN
1646,SLC7A7,CPVL
1647,ASAH1,SYK
1648,RPLP0,RPL36
1649,RPL5,RPS18
1650,HMOX1,CEBPB
1651,CD74,FCGR3A
1652,CYBA,OAZ1
1653,RPL11,RPL24
1654,FTL,PLEK
1655,RAB31,DUSP6
1656,RPL28,RPS24
1657,SPI1,PDK4
1658,RPS5,RPL23
1659,CTSH,AIF1
1660,RPL22,RPS6
1661,GNAI2,NPC2
1662,FCGR3A,HLA-DMB
1663,RPL13,IFITM1
1664,CD74,HLA-DQA1
1665,FCER1G,CYBA
1666,CD86,HLA-DPA1
1667,HLA-DPB1,ARPC5
1668,TYROBP,ANXA2
1669,CD68,CST3
1670,RPL37,RPS11
1671,MARCH1,NPC2
1672,GRN,HSBP1
1673,FCER1G,LST1
1674,SERPINA1,FCGR3B
1675,HMOX1,FTH1
1676,DTHD1,CCL5
1677,IFI30,SIGLEC10
1678,FOXP3,FANK1
1679,NCF2,FMNL2
1680,SERPINA1,OGFRL1
1681,SOD2,LGALS3
1682,IFI30,LGALS1
1683,RPS5,RPL19
1684,TCF7,SELL
1685,AIF1,MNDA
1686,RGS18,TLR2
1687,HLA-DPB1,GSN
1688,AIF1,TMEM176A
1689,RPS14,RPL11
1690,RPLP2,RPL5
1691,GRINA,CD68
1692,GRINA,GRN
1693,LYZ,GSTP1
1694,RPL36,RPS6
1695,RPL10A,RPL19
1696,FCGR2B,MNDA
1697,RPL5,RPL19
1698,AIF1,KCTD12
1699,HMOX1,IFI30
1700,RPL4,RPS10
1701,SHTN1,FCER1G
1702,FCGRT,SPI1
1703,FGL2,CEBPD
1704,ANXA5,S100A11
1705,CTSB,S100A9
1706,FCGR3A,TMEM176B
1707,RPS2,PABPC1
1708,LITAF,SRGN
1709,SPI1,PRKCD
1710,RPS27A,RPS7
1711,ANXA5,HNMT
1712,POMP,HLA-DRA
1713,VMO1,HLA-DRA
1714,RPS18,RPS27A
1715,RPL31,RPL18
1716,TMEM176B,LRRC25
1717,LY86,CD14
1718,TYROBP,TNFSF13B
1719,RASGRP4,FCGR3A
1720,CST3,C1orf162
1721,FTL,LYN
1722,TGFBI,HMOX1
1723,RPS25,RPL29
1724,THEMIS2,NPC2
1725,PLAUR,HLA-DMA
1726,RPL23A,RPL31
1727,HLA-A,HLA-B
1728,C1QB,LYZ
1729,B2M,HLA-E
1730,RPS25,RPS5
1731,RSAD2,CMPK2
1732,RPL13,RPL3
1733,SYK,MS4A6A
1734,S100A9,ANXA2
1735,NUSAP1,KIF14
1736,CPVL,ANXA5
1737,CD68,SLC43A2
1738,HLA-DRA,LILRB1
1739,BASP1,FCER1G
1740,RPL38,RPL35A
1741,PTPRCAP,RPS18
1742,CTSH,SECTM1
1743,SOD2,MYOF
1744,CD86,TYROBP
1745,YWHAH,S100A10
1746,CMC1,CST7
1747,SYK,AIF1
1748,SLC8A1,LYZ
1749,C3AR1,CLEC7A
1750,CSTB,GAPDH
1751,TGFBI,SAT1
1752,BCAT1,LGALS1
1753,PHC2,FCER1G
1754,RPL30,RPL22
1755,HLA-DRA,HLA-DRB5
1756,MARCH1,FZD1
1757,HLA-DMA,SECTM1
1758,OAZ1,CYBA
1759,CD7,RPL13
1760,RPS3A,RPL10A
1761,LYZ,MS4A7
1762,FCGR3B,CD68
1763,LGALS1,HLA-DPA1
1764,FCGR1A,LYZ
1765,RPL35A,RPL29
1766,RPL3,RPL32
1767,FCER1G,PIK3AP1
1768,HNMT,ZNF385A
1769,GAPDH,CSTB
1770,RPL35A,RPS5
1771,CYBB,HMOX1
1772,RPS27,RPL30
1773,HLA-DPA1,LGALS3
1774,RAC1,HLA-DRA
1775,RPS29,RPS8
1776,CYBB,LY86
1777,C1QB,FCGRT
1778,HCK,HLA-DPA1
1779,FGL2,HCK
1780,RPL17,RPL34
1781,RPS15A,RPLP1
1782,MS4A6A,CSF3R
1783,RGS2,FOS
1784,GLUL,LYN
1785,RPLP0,RPS25
1786,LYZ,ALDH3B1
1787,RPS15A,RPS4X
1788,CYBRD1,CST3
1789,RPS20,RPS2
1790,RPS5,RPL11
1791,HLA-DRB1,LYZ
1792,CLEC7A,LILRB2
1793,IFITM3,LILRB2
1794,HLA-DRA,THEMIS2
1795,CD7,SH2D2A
1796,MAFB,MS4A7
1797,RPL18,RPS6
1798,CD3E,RPS5
1799,CDKN1A,CST3
1800,TNFAIP2,ALDH2
1801,CTSS,CPVL
1802,RPL32,RPS11
1803,RPL14,RPS27A
1804,SLC7A7,LRRC25
1805,FAM20A,TYROBP
1806,SLC8A1,FCGRT
1807,RPL5,RPL11
1808,CFD,SPI1
1809,RPS27A,RPL37A
1810,CD68,EPB41L3
1811,SLC15A3,PLAUR
1812,CYBB,SAT1
1813,RPL30,RPS15
1814,LST1,PLXDC2
1815,RAB31,ZNF703
1816,HLA-DMB,SERPINA1
1817,EEF1A1,RPL13
1818,HLA-DPB1,ATP6V0B
1819,C5AR1,TMEM176B
1820,LILRB4,CD86
1821,SERPINA1,PPT1
1822,RPS23,RPS21
1823,MAFB,ALDH3B1
1824,ARPC5,S100A11
1825,LILRB2,CLEC4A
1826,FCER1G,LPCAT2
1827,FGL2,PILRA
1828,RNF130,PLAUR
1829,DSE,FGL2
1830,RPLP0,RPLP2
1831,FGL2,HNMT
1832,S100A11,SLC11A1
1833,IGSF6,RASSF4
1834,GNG5,CST3
1835,TYMP,TUBA1B
1836,ZNF385A,GLUL
1837,RNF130,MS4A6A
1838,FGL2,TLR2
1839,FCGR3A,CTSH
1840,FTH1,SYNGR2
1841,COMMD6,RPS27
1842,FCER1G,CD300C
1843,LST1,DOK3
1844,EPDR1,CALCRL
1845,RPL17,LDHB
1846,LGALS1,TYROBP
1847,IFNGR2,CD68
1848,HLA-DRB1,FCGRT
1849,RNF130,AIF1
1850,MAFB,CTSB
1851,CD3E,CD8B
1852,C1QA,C5AR1
1853,RPS6,PABPC1
1854,RPL24,RPL18
1855,RPL30,RPS12
1856,LGALS3,CD14
1857,ARPC3,CST3
1858,RPS16,RPS15A
1859,FCGR3A,LYZ
1860,LYZ,MPP1
1861,HMOX1,SLC7A7
1862,RPL37,RPS6
1863,LILRB2,CTSC
1864,ZNF385A,RAB31
1865,CTSD,SPI1
1866,RAB31,FGL2
1867,CPVL,TIMP1
1868,CD63,IFI30
1869,PYGL,APLP2
1870,SAT1,ATP6V1B2
1871,CSF3R,VCAN
1872,RPL34,RPL23A
1873,MS4A6A,CD14
1874,CYBB,KMO
1875,CTSS,CFD
1876,RPS15A,RPL4
1877,CST3,RGS2
1878,ALDH2,RAB31
1879,RPL22,RPL17
1880,RPS2,LTB
1881,FTL,RNF130
1882,C1QA,CTSC
1883,RPL10A,RPL24
1884,RPL24,RPS16
1885,MEF2C,MS4A6A
1886,MAFB,MPP1
1887,S100A8,S100A11
1888,RPL15,RPS4X
1889,CLEC7A,CD68
1890,IFITM3,CD68
1891,CLEC7A,GRN
1892,TYROBP,RBM47
1893,SKAP2,NCF2
1894,BST1,TLR2
1895,DSE,SPI1
1896,SPI1,SLC31A2
1897,LRRC25,MARCH1
1898,RPL6,RPS27A
1899,HLA-DRA,CD68
1900,GRN,ATP6V0B
1901,CST7,NKG7
1902,CTSH,SLC11A1
1903,HLA-DRA,PGD
1904,IFI30,CTSD
1905,PLEK,TMEM176B
1906,RPS8,RPS21
1907,RPS23,RPL32
1908,HLA-DPB1,FGD4
1909,RPL36,RPL17
1910,RPS18,IL32
1911,ASAH1,APLP2
1912,RPS21,PTPRCAP
1913,NCF2,HLA-DRA
1914,LTB,PTPRCAP
1915,LCK,RPS3
1916,IGSF6,FCGR3B
1917,RPS3,RPS6
1918,MNDA,TMEM176B
1919,CXCL16,CMTM6
1920,CD14,PLXDC2
1921,RPL29,RPL7A
1922,TPT1,RPL7A
1923,TYROBP,IQGAP1
1924,SPI1,HLA-DPA1
1925,LST1,FGD4
1926,MS4A4A,TYROBP
1927,SRGN,HLA-DPB1
1928,RAB31,SPI1
1929,CEBPD,FCER1G
1930,ANPEP,HLA-DPA1
1931,PLAUR,CSF3R
1932,C5AR1,CTSH
1933,C1QA,HNMT
1934,RPS25,RPS3
1935,TLR2,OGFRL1
1936,GRN,IFITM3
1937,RPL7A,RPL5
1938,RPS27,IFITM1
1939,S100A11,ANXA5
1940,CPVL,BST1
1941,CEBPD,TGFBI
1942,HLA-DRB1,NAMPT
1943,RPS15A,RPS23
1944,CTSS,LRRC25
1945,RBM47,FTL
1946,HNMT,TNFSF13B
1947,RPS18,RPL6
1948,RPS29,RPS13
1949,SAT1,MARCH1
1950,SERPINA1,CTSD
1951,PSAP,IGSF6
1952,LY86,CPVL
1953,RPL8,RPS18
1954,RAC1,IFI30
1955,HLA-DPB1,ADAP2
1956,HLA-DPB1,SRGN
1957,FCER1G,HSPA1A
1958,TGFBI,METRNL
1959,SERPINA1,ADGRE2
1960,PILRA,MARCH1
1961,SLC31A2,CD68
1962,TNFSF13,ALOX5
1963,DUSP1,FTL
1964,HSPA1A,CYBB
1965,DUSP2,NKG7
1966,SKAP2,HLA-DPB1
1967,CLEC12A,CST3
1968,SH3BGRL3,TMSB4X
1969,TIMP1,ANXA2
1970,RPS23,RPL23
1971,TYROBP,SHTN1
1972,NINJ1,PLAUR
1973,RPL35A,RPS3
1974,ADAP2,CD302
1975,CD68,APLP2
1976,RPS19,RPS3A
1977,LST1,ADAP2
1978,FTL,HLA-DMB
1979,IL32,ISG20
1980,RPL37A,RPLP0
1981,RPL28,RPS21
1982,LILRA5,CSF3R
1983,LYZ,C1QB
1984,SPI1,TYROBP
1985,CST3,PTPRE
1986,TYMP,C1QA
1987,RPS21,RPL28
1988,TNFSF13,HLA-DMB
1989,CST3,ZNF385A
1990,RBM47,TNFAIP2
1991,CPVL,HLA-DRB1
1992,LTB,RPL28
1993,RPS23,RPL19
1994,CD3E,RPS3
1995,CYBB,CD63
1996,ANPEP,TYROBP
1997,CST3,LAT2
1998,AIF1,IFNGR1
1999,RPS27,RPL3
2000,LGALS3,CSTB
2001,RPL18,RPL17
2002,GLUL,SNX10
2003,C3AR1,FCER1G
2004,PLAUR,TYMP
2005,CD74,PLAUR
2006,AIF1,CD93
2007,BTK,GLUL
2008,SRGN,PLEK
2009,CD86,KYNU
2010,SAT1,CEBPD
2011,FAU,RPS19
2012,CTSH,ANXA5
2013,FCER1G,CTSB
2014,GLUL,ALOX5
2015,FCER1G,SLC8A1
2016,LILRA6,LRP1
2017,TNFSF10,C1QA
2018,TMEM176B,CCDC88A
2019,PLEK,CTSH
2020,S100A11,GNG5
2021,TNFAIP2,PLXDC2
2022,DUSP6,CST3
2023,PILRA,CEBPD
2024,RPL18A,RPL3
2025,CLEC12A,SYK
2026,EMILIN2,GLUL
2027,PLXDC2,VCAN
2028,LRRC25,HCK
2029,RPS3A,RPL30
2030,MNDA,CTSH
2031,LY86,CFD
2032,FCGR1A,IFITM3
2033,CD68,FBP1
2034,HLA-DMA,ANXA5
2035,CD14,EMILIN2
2036,RPL28,CD3D
2037,RPS8,RPS18
2038,LYZ,RNF130
2039,GRN,ADAP2
2040,EMILIN2,LRP1
2041,MT2A,ACTB
2042,FCGR2A,TYMP
2043,HLA-DRA,CD83
2044,RPL15,RPS23
