,0,1
1058,LCK,ARHGDIB
1059,DUSP4,CD2
1060,ARPC4,ACTB
1061,SKAP1,GZMA
1062,KIF23,PLK1
1063,BIRC5,CCNF
1064,LST1,PRAM1
1065,GZMA,CLIC3
1066,VPREB3,PLEKHG1
1067,TK1,NCAPH
1068,VCAN,CD93
1069,PFN1,PRF1
1070,CENPN,BUB1
1071,CST3,FOS
1072,RPS18,RPL24
1073,SCAMP5,JCHAIN
1074,PRC1,HJURP
1075,LILRB4,ALDH2
1076,AZGP1,CRTAC1
1077,ESCO2,TICRR
1078,TM4SF1,TFPI
1079,HMGB3,KIF15
1080,NCAPH,RACGAP1
1081,BIRC5,SPDL1
1082,RPL28,RPS13
1083,CDC20,SKA3
1084,RPL36,RPL35
1085,PRAM1,FCGR2A
1086,MCM7,AURKB
1087,TYMS,COX8A
1088,RPL34,RPL14
1089,MND1,CCNB2
1090,PKMYT1,DTL
1091,ARL6IP1,CCNB2
1092,CCND3,B2M
1093,YBX1,VIM
1094,CENPN,HMMR
1095,CD79A,SPIB
1096,NCAPH,TUBB
1097,WDFY4,FAM129C
1098,RPS9,RPS6
1099,HJURP,APOBEC3B
1100,RPL28,RPL6
1101,RPS27,RPL13A
1102,RPS25,CD48
1103,CTSH,TNFAIP2
1104,EEF2,RPL29
1105,KIF20B,CCNA2
1106,BUB1,HMGB2
1107,TOP2A,CIT
1108,PLK4,ANLN
1109,KIF15,ZWINT
1110,RGS1,CD2
1111,CDCA5,DLGAP5
1112,TCF4,DERL3
1113,STMN1,PKMYT1
1114,RPS9,RPL10
1115,HLA-DPA1,RAB31
1116,HLA-DQB1,PDLIM1
1117,RAB20,MS4A7
1118,CRYAB,EDNRB
1119,HLA-DPB1,CD72
1120,HCK,SLC43A2
1121,TUBA1C,GTSE1
1122,ACTB,ACTR3
1123,SLC25A5,STMN1
1124,E2F2,RAD54L
1125,KIR2DL3,KIR3DL2
1126,WIPF1,CST7
1127,KLRC2,XCL1
1128,HSPA8,HSP90AB1
1129,DEPDC1,DLGAP5
1130,RPL27,RPSA
1131,NCAPG,TYMS
1132,FANCI,CLSPN
1133,CKAP2L,UBE2T
1134,AEBP1,FKBP9
1135,CENPF,EZH2
1136,CDK1,CKS2
1137,RPL12,RPS23
1138,FCGR2B,HLA-DRA
1139,TMEM176A,AIF1
1140,ADGRE5,NKG7
1141,CIT,CDCA2
1142,FAM111B,MND1
1143,RPS3A,RPL7A
1144,CCNF,KIF15
1145,ZAP70,PRF1
1146,FGD2,BLNK
1147,RPL6,RPL37
1148,MND1,CIT
1149,PTTG1,HMGB2
1150,CD300C,TNFSF13
1151,KIF4A,KIF11
1152,VCAN,LILRA5
1153,CST7,HLA-B
1154,CD83,GPR183
1155,PIM2,FOXP3
1156,GTSE1,NUF2
1157,TNFRSF1B,PTPRC
1158,RPL3,UBA52
1159,FCGR2A,TNFSF13
1160,CDK1,SAPCD2
1161,RRM2,PKMYT1
1162,SWAP70,CPNE5
1163,NUSAP1,MTFR2
1164,CCNA2,HMGB2
1165,RPS20,RPL13
1166,KCTD12,PRAM1
1167,DLGAP5,NCAPG
1168,MAFB,LILRB3
1169,KIF23,CENPF
1170,JCHAIN,PARM1
1171,KIF4A,KIF23
1172,TMSB4X,KLRD1
1173,AURKB,HIST1H4C
1174,SWAP70,CD40
1175,CD14,S100A9
1176,RPL30,RPL39
1177,KNSTRN,HMMR
1178,NCF2,C5AR1
1179,BIRC5,KIF20B
1180,RPL19,EEF1A1
1181,CDC25C,CDCA3
1182,SIT1,CD3E
1183,TMSB4X,SRGN
1184,GTSE1,SPC24
1185,APOBEC3B,CKS1B
1186,SLFN5,IL2RB
1187,CHST12,GZMA
1188,ASF1B,DEPDC1B
1189,KIF15,PBK
1190,RPL18A,RPL17
1191,IL2RB,HLA-A
1192,SELL,TCF7
1193,TMSB4X,SH3BGRL3
1194,FCGR1A,C1QB
1195,TCF19,CDCA2
1196,DTL,CENPH
1197,RPLP2,RPL13
1198,PRC1,SHCBP1
1199,GSTP1,PKM
1200,CENPF,ANLN
1201,TPT1,RPL3
1202,PNOC,HLA-DOB
1203,FBP1,NCF2
1204,FAU,RPLP0
1205,CD68,SLC1A3
1206,CLEC12A,PLXDC2
1207,FCGRT,S100A9
1208,PTGDR,GNLY
1209,RPS7,RPS14
1210,CLSPN,KIF11
1211,SLC2A3,CSRNP1
1212,E2F8,HJURP
1213,RPS15A,RPL23A
1214,CLSPN,GINS2
1215,SPC24,BUB1
1216,RPS6,RPS7
1217,HLA-DRA,COBLL1
1218,MAFB,ALDH2
1219,CDC25C,TROAP
1220,TNFAIP2,PLBD1
1221,MNDA,CFP
1222,CD48,LTB
1223,ZWINT,NUDT1
1224,HLA-E,ISG20
1225,CYBB,LILRB1
1226,KPNA2,TUBA1B
1227,CDK1,CDCA7
1228,DTL,CDT1
1229,RPS15,NPM1
1230,ZNF331,PER1
1231,LSP1,MSN
1232,CD180,IRF8
1233,ASF1B,CDCA8
1234,GCA,SPI1
1235,FCHSD2,CD74
1236,CLSPN,KIF23
1237,PRDM1,IL32
1238,RPL32,RPL30
1239,HLA-A,HLA-B
1240,SPC24,HMMR
1241,FEN1,CDCA7
1242,SERPINA1,PRAM1
1243,H2AFX,ESCO2
1244,RPL32,EIF4B
1245,TNFRSF1B,LAG3
1246,BIN2,CCL5
1247,SMIM14,VPREB3
1248,GTSE1,RAD54L
1249,RPL31,RPS19
1250,C5AR1,SOD2
1251,LTB,FAU
1252,DOK2,SH3BGRL3
1253,ALOX5,HLA-DQB1
1254,NUSAP1,LMNB1
1255,LRP1,TIMP1
1256,TBC1D10C,ZAP70
1257,BIRC5,TMPO
1258,DEPDC1B,CDCA3
1259,TCF7,ZFP36L2
1260,RPS11,RPL29
1261,IFITM1,GIMAP1
1262,FCER1G,ITGAX
1263,TYMS,DSN1
1264,ISG15,OAS3
1265,RPS18,RPL10A
1266,MELK,PRC1
1267,ANXA5,S100A6
1268,SWAP70,HLA-DPB1
1269,BIRC5,POLQ
1270,CENPM,NCAPG
1271,DIAPH3,CDCA5
1272,JAKMIP1,CST7
1273,ECT2,CENPE
1274,HCLS1,LCP1
1275,S100A9,LILRB3
1276,PLXDC2,RAB31
1277,ENO1,PPIA
1278,HLA-C,IL32
1279,CSF3R,MCEMP1
1280,LCP1,APOBEC3G
1281,ATAD5,DTL
1282,DERL3,SCAMP5
1283,CD86,PLAUR
1284,RPL27,RPS23
1285,DEPDC1B,TROAP
1286,PRF1,CHST12
1287,GIMAP4,ETS1
1288,LILRA6,MS4A7
1289,ZFP36L2,KLF2
1290,PKMYT1,KIF4A
1291,RPL30,LTB
1292,IRF8,FAM129C
1293,RBM47,CLEC7A
1294,RPL36,RPS27
1295,IL2RB,PYHIN1
1296,PBK,FOXM1
1297,RPL17,RPL30
1298,MCM7,ORC1
1299,CD163,FCGR1A
1300,MKI67,KIF15
1301,KIF20A,MKI67
1302,FCER1G,SH2D1B
1303,RPS4X,RPL28
1304,PRF1,C5orf56
1305,C5AR1,TREM1
1306,RPL17,EIF4B
1307,HMGA1,TYMS
1308,ZWINT,ANLN
1309,ICOS,TNFAIP3
1310,RPS10,RPL36
1311,LAG3,TNFRSF1B
1312,RPL10,RPS7
1313,RARRES3,TBC1D10C
1314,PSAP,TALDO1
1315,NUF2,CLSPN
1316,RAD51,FEN1
1317,TUBB,HMGA1
1318,E2F8,SHCBP1
1319,RPL26,RPL4
1320,ACTB,LCP1
1321,HNMT,CD68
1322,FOXM1,HJURP
1323,S100A9,ALDH2
1324,BCL11B,CD3D
1325,PLK4,CKAP2L
1326,RPS18,RPS21
1327,RPL41,RPS15
1328,CDCA8,ZWINT
1329,HLA-B,LIME1
1330,SMC2,BIRC5
1331,RPS3A,RPSA
1332,FAM111B,ORC6
1333,UBE2C,PRC1
1334,CKS2,ASF1B
1335,S100A8,MCEMP1
1336,TUBB4B,DLGAP5
1337,HLA-B,HLA-DPB1
1338,VPREB3,CD72
1339,TTK,AURKB
1340,GZMB,SYTL3
1341,TYMS,E2F7
1342,HLA-DPB1,PAX5
1343,ANPEP,IFI30
1344,CDK1,CEP55
1345,DSCC1,DTL
1346,RPL35A,EEF1B2
1347,RPS27A,IL7R
1348,HLA-DPB1,CD68
1349,SYTL3,KLRD1
1350,TUBA1B,KPNA2
1351,FGD2,HLA-DMB
1352,RAD54L,RAD51AP1
1353,ANXA5,ANXA2
1354,NLRP3,CSF3R
1355,TPX2,NDC80
1356,RPL28,RPL8
1357,CDC45,FBXO5
1358,SPIB,CD37
1359,RPS12,RPS21
1360,TK1,NUSAP1
1361,TYROBP,RAB31
1362,SYTL3,SRGN
1363,MYL12A,ARHGDIB
1364,RPS23,RPL35A
1365,GLUL,LYZ
1366,RPS29,RPL34
1367,TLR2,CSF3R
1368,CR2,HLA-DQB1
1369,RPL35,RPL29
1370,RPS10,RPL3
1371,NDC80,APOBEC3B
1372,CENPN,CDC20
1373,PILRA,SLC43A2
1374,CD68,CLEC7A
1375,GBP5,IRF1
1376,TSPO,CTSB
1377,MPEG1,S100A9
1378,HMGB3,TYMS
1379,RPS18,NACA
1380,FCGR1A,CD14
1381,TFEC,IFI30
1382,CKAP2L,HMGN2
1383,CXCR4,TNFAIP3
1384,RRM2,DNAJC9
1385,HCST,PFN1
1386,CDCA2,NDC80
1387,FOXP1,RPS12
1388,PPIB,RPN1
1389,RPL10A,SELL
1390,RNASE1,FCGR2A
1391,CCL5,ARL4C
1392,ESCO2,BUB1B
1393,EEF1A1,RPL32
1394,SPI1,NCF2
1395,APOC1,FCGR2A
1396,FGR,LST1
1397,SH3BGRL3,PRF1
1398,RPS18,RPL18A
1399,GZMH,CFL1
1400,TIGIT,HLA-C
1401,CENPF,CKAP2L
1402,SMC2,KIFC1
1403,FOSB,DUSP1
1404,C5AR1,MS4A4A
1405,FCRLA,CD74
1406,RPS12,RPL32
1407,RPL14,EEF1A1
1408,CDC20,TUBB
1409,E2F7,NUSAP1
1410,PKM,HSBP1
1411,ASF1B,DTL
1412,FOXM1,SHCBP1
1413,CCL5,CD96
1414,PLXDC2,TYROBP
1415,NCAPD2,TPX2
1416,RPL23,RPL38
1417,IL32,HLA-A
1418,PLXNB2,SERPINA1
1419,PLK1,CENPF
1420,BUB1B,ZWINT
1421,SSR3,ANXA5
1422,AURKB,MELK
1423,C1orf162,FCGR2A
1424,TMSB4X,CXCR4
1425,ACTG1,ARPC1B
1426,MND1,AURKB
1427,NCAPD2,KIF2C
1428,RPS24,UBA52
1429,CD33,PLAUR
1430,HLA-DQA1,IL4I1
1431,CSF3R,NLRP3
1432,CXCL16,MAFB
1433,KNSTRN,CDC20
1434,RPL6,RPS6
1435,C1QA,MPEG1
1436,CST7,IL2RB
1437,APOBEC3B,H2AFZ
1438,KIF23,KIF15
1439,CKAP2,TPX2
1440,TALDO1,PKM
1441,CST3,TNFSF13
1442,CXCR6,CD3D
1443,IGSF6,LILRB4
1444,RPL6,RPL10
1445,PHGDH,UBE2C
1446,RACGAP1,CDCA3
1447,ASPM,KIF18B
1448,PCNA,SHCBP1
1449,RAB31,CST3
1450,MELK,BUB1
1451,PLAUR,LRP1
1452,NKG7,GZMM
1453,ITGAX,AIF1
1454,UBA52,RPL18
1455,RPS6,RPL23A
1456,CDCA3,TROAP
1457,FAM129C,HLA-DPA1
1458,NUSAP1,C21orf58
1459,RPS9,RPS15
1460,ACTB,HLA-A
1461,PTPRCAP,CRIP1
1462,RPL9,RPL31
1463,RPL30,RPL17
1464,SKAP1,IL32
1465,MELK,HMMR
1466,NCAPG2,CENPF
1467,BIRC5,MND1
1468,CD37,VPREB3
1469,AURKB,PTTG1
1470,PSMB10,GBP5
1471,RPS3A,RPS23
1472,RPL39L,MKI67
1473,RAB34,SIRPA
1474,SPC24,DTL
1475,RPL22,RPS3
1476,ACTB,ITGB2
1477,THBS1,VCAN
1478,SLC9A3R1,ARHGDIB
1479,UBE2T,TUBG1
1480,H2AFV,NUSAP1
1481,AURKA,ARHGAP11A
1482,IL7R,RPL4
1483,CYBB,ITGAX
1484,C5AR1,RNF130
1485,RACGAP1,TROAP
1486,MCM5,DTL
1487,PRC1,BIRC5
1488,GZMB,GZMA
1489,LILRB1,LRRC25
1490,SPC24,CDC20
1491,TREM1,LILRB3
1492,RPL37,RPL26
1493,KIFC1,PBK
1494,DENND2D,EVL
1495,RPL3,RPLP1
1496,S100A8,NLRP3
1497,FGFBP2,GZMH
1498,CDC6,ZWINT
1499,CFP,CLEC4A
1500,RPL22,CCR7
1501,PSAP,C5AR1
1502,TCF4,FCRLA
1503,TYROBP,GNLY
1504,CNR2,CD79A
1505,TPT1,RPL37A
1506,IKZF3,IL2RB
1507,CORO1A,HCST
1508,ZWINT,CKAP2L
1509,ASGR1,NCF2
1510,SOD2,MS4A7
1511,BRCA2,ASPM
1512,PTGR1,MITF
1513,RAB31,SLC11A1
1514,TK1,RRM1
1515,CYBB,CSTA
1516,FAM129C,BANK1
1517,CKS1B,TICRR
1518,SERPINA1,ASGR1
1519,CHAF1A,CDC45
1520,ZWINT,DSCC1
1521,CDKN3,APOBEC3B
1522,BASP1,FLT3
1523,RPL5,RPL7A
1524,CD74,LSP1
1525,CCNB2,TUBB4B
1526,CENPM,MCM10
1527,LRRC25,NCF2
1528,CLSPN,HJURP
1529,UBE2C,BUB1
1530,ARPC2,S100A4
1531,CDCA5,KIF11
1532,CDCA5,GINS2
1533,SYK,CTSH
1534,WDR34,BIRC5
1535,LTB,SPOCK2
1536,SPI1,TNFAIP2
1537,CDC45,SMC2
1538,CST7,PRR5L
1539,RPL3,RPS27A
1540,EXO1,GINS2
1541,CXCR6,SIT1
1542,GBP4,CD38
1543,CIITA,CD74
1544,UBE2C,HMMR
1545,HELLS,RRM2
1546,ALDH2,CD300C
1547,DEPDC1,KIF11
1548,BUB1B,SMC2
1549,RPL8,RPL15
1550,RPL22,RPS13
1551,MS4A1,HLA-DOB
1552,CDCA5,CDC25C
1553,MELK,CENPE
1554,RPS6,RPS2
1555,UCP2,CORO1A
1556,MCM7,TPX2
1557,A2M,PMP22
1558,DOK2,NKG7
1559,PRDX1,S100A10
1560,RPL36,RPL7A
1561,STMN1,LSM3
1562,APOC1,RNASE1
1563,CYBB,SCIMP
1564,KIAA1551,GBP5
1565,CTSW,GZMH
1566,CDC20,UBE2T
1567,PRF1,HAVCR2
1568,KIF11,RAD54L
1569,ACTB,PYHIN1
1570,FCN1,AIF1
1571,LILRB3,MAFB
1572,STIL,UBE2C
1573,RPL9,RPS16
1574,KIF4A,SHCBP1
1575,MCM7,KIF2C
1576,TYMS,KIF24
1577,S100A11,GSTO1
1578,TYROBP,LRRC25
1579,ARHGAP11A,CDCA2
1580,CENPF,DIAPH3
1581,RPS5,SELL
1582,H2AFZ,GGH
1583,CENPW,APOBEC3B
1584,BTG2,DUSP1
1585,USP1,ZWINT
1586,CDKN3,CDCA7
1587,GIMAP5,CD3D
1588,JUNB,JUN
1589,APOBEC3B,CCNB1
1590,IGSF6,ARHGEF10L
1591,KIF15,E2F7
1592,PSMB8,HLA-A
1593,CKS2,DLGAP5
1594,PRF1,PFN1
1595,CXCR6,GZMK
1596,LAT,CD3G
1597,PMP22,A2M
1598,HSP90AB1,HSPA8
1599,IL2RB,HAVCR2
1600,PYHIN1,SYNE2
1601,HLA-DRA,FCGR2B
1602,SH2D2A,PRKCH
1603,RPL39,RPS10
1604,CCNB2,CDCA2
1605,E2F8,BIRC5
1606,GINS1,RRM2
1607,RPL8,PABPC1
1608,TYMS,TUBA1B
1609,MKI67,POC1A
1610,ESCO2,STIL
1611,DNAJB1,JUN
1612,CENPM,TOP2A
1613,KIF14,HMGB2
1614,HLA-DPB1,C1QB
1615,CENPI,DLGAP5
1616,CLEC4A,FGL2
1617,RPL34,RPL28
1618,RPS27A,EEF1D
1619,ANXA6,PTPRCAP
1620,CDC6,SMC2
1621,RPL22,RPS11
1622,MAFB,FCER1G
1623,CENPF,CDKN3
1624,S100A11,PKM
1625,NUDT1,TYMS
1626,CLSPN,SHCBP1
1627,RPL3,RPL27A
1628,POC1A,STMN1
1629,GINS2,FAM111B
1630,POU2AF1,IGLL5
1631,EEF2,RPL15
1632,STAP1,CD19
1633,KIF20B,DLGAP5
1634,KIF20B,CDK1
1635,RPL13,RPL4
1636,B2M,CST7
1637,RPS19,RPLP2
1638,MS4A7,CST3
1639,TNFRSF9,BATF
1640,BRCA2,NUSAP1
1641,CLEC7A,CLEC12A
1642,CD74,HLA-DQA1
1643,RPL10,RPS2
1644,LST1,C1orf162
1645,IL7R,TPT1
1646,FGL2,LYZ
1647,S100A4,SH3BGRL3
1648,RPS23,RPS15A
1649,CD7,HLA-A
1650,IFITM1,PTPRC
1651,EEF1D,RPL18
1652,MYH9,AKNA
1653,NUF2,OIP5
1654,GGH,UBE2C
1655,APOC1,GPNMB
1656,KIF4A,SMC4
1657,NEK2,CENPN
1658,EEF1D,RPL28
1659,RPL10A,RPL41
1660,LRRC25,TNFAIP2
1661,S100A1,APOC1
1662,TUBB,CDCA3
1663,RPS8,RPL35A
1664,HLA-DQB2,HLA-DRB1
1665,HCK,AIF1
1666,NLRP3,CFP
1667,FBXO5,UBE2C
1668,OIP5,NUF2
1669,HLA-DPB1,HLA-DQB1
1670,CD27,GALM
1671,PRAM1,AIF1
1672,S100A6,GSTP1
1673,LGALS2,ANPEP
1674,NR4A2,AREG
1675,CXCL16,TMEM176A
1676,TOP2A,MCM7
1677,TNFSF13B,NCF2
1678,C5AR1,RAB31
1679,SAPCD2,BIRC5
1680,RPS10,RPL37A
1681,CSTA,CD68
1682,RPS19,RPL11
1683,GGH,FANCI
1684,EEF1A1,RPLP0
1685,TMEM176A,CYBB
1686,GZMH,ARHGDIB
1687,ZWINT,DIAPH3
1688,BLNK,SPIB
1689,RPL32,RPS12
1690,PTPRCAP,WIPF1
1691,EEF2,PABPC1
1692,RPS12,RPLP0
1693,B2M,GIMAP7
1694,NLRP3,S100A9
1695,OIP5,SPC24
1696,CXCL16,FCGR1A
1697,RPL38,RPLP2
1698,MS4A7,SLC11A1
1699,IDH2,CD38
1700,RPL12,SELL
1701,RPL8,ZFAS1
1702,ZWINT,ARHGAP11A
1703,RPL24,RPS10
1704,NCAPG,TUBB4B
1705,KPNA2,RRM2
1706,LAT,ITGAL
1707,RPL5,RPSA
1708,CD74,TCF4
1709,CD22,SPIB
1710,RAD54L,NCAPG
1711,DEK,CDK1
1712,DLGAP5,CKS1B
1713,TLR2,S100A9
1714,PBK,GGH
1715,MND1,MCM7
1716,RPL7,RPL10A
1717,CLSPN,SMC4
1718,IFI30,TNFSF13
1719,CPVL,RGS18
1720,SH2D1B,PTGDR
1721,COBLL1,IRF8
1722,FGL2,TMEM176B
1723,CENPA,KNSTRN
1724,RPL13A,RPL9
1725,BANK1,IFT57
1726,CDC45,MYBL2
1727,BUB1,RRM2
1728,SLC25A5,ANXA2
1729,RPS14,RPL7
1730,RPS12,FOXP1
1731,HLA-A,DUSP2
1732,HLA-DRA,ALDH2
1733,RPL18A,RPL13
1734,TMEM176B,NPC2
1735,TNFAIP2,PLAUR
1736,CCNA2,CDC6
1737,SH2D2A,CST7
1738,CSK,PFN1
1739,MELK,CDC20
1740,PDIA3,PDIA6
1741,RPL36,RPSA
1742,RPS7,RPL35
1743,DSCC1,CENPW
1744,SHCBP1,FOXM1
1745,TNFRSF1B,ICOS
1746,HMGB2,NCAPG
1747,TUBB4B,KIF11
1748,DOK3,MPEG1
1749,LGALS1,PSMD8
1750,CLEC7A,CSF3R
1751,TPX2,CENPA
1752,NCAPG2,KIF15
1753,RBX1,GAPDH
1754,TPX2,PCNA
1755,RPL30,RPS18
1756,PCNA,BIRC5
1757,SNRPG,STMN1
1758,SAPCD2,KIFC1
1759,FKBP5,IL7R
1760,RPL17,RPS12
1761,RPL19,RPS7
1762,TUBB4B,KIF23
1763,RPS21,EEF1A1
1764,ANXA6,TMSB4X
1765,LILRB4,CREG1
1766,C1QA,SERPINA1
1767,CENPN,CENPW
1768,NASP,CDK1
1769,RGS18,CLEC12A
1770,PLAUR,LYZ
1771,PHF19,NUSAP1
1772,TROAP,OIP5
1773,TPT1,EEF2
1774,PTTG1,RRM2
1775,RPS25,RPL22
1776,RPS6,RPL34
1777,CD79A,ADAM28
1778,GNLY,FCGR3A
1779,ZAP70,TBC1D10C
1780,RPS20,RPS9
1781,RPS11,RPL15
1782,HJURP,DEPDC1
1783,RPS24,RPLP1
1784,CCNA2,RRM2
1785,KIF18B,FAM111B
1786,GIMAP6,GZMK
1787,KLRD1,KIR2DL4
1788,FCRL2,FAM129C
1789,TTK,TPX2
1790,HLA-DMA,BTK
1791,NRP2,ESRP1
1792,PKMYT1,CLSPN
1793,HLA-DQB1,PAX5
1794,MPEG1,DOK3
1795,HLA-DRA,SWAP70
1796,CD7,DTHD1
1797,HLA-DQB1,CD68
1798,SERPINA1,C1orf162
1799,TK1,H2AFV
1800,ASPM,EZH2
1801,UBE2C,DTL
1802,CD36,LILRA2
1803,RPL22,RPL8
1804,IKZF3,APOBEC3G
1805,RPL6,RPS15
1806,TTK,KIF2C
1807,RAB20,CSTA
1808,RPLP2,RPS9
1809,TRIP13,TPX2
1810,NUF2,CDC45
1811,SNX2,SWAP70
1812,CENPM,CKS1B
1813,UBE2C,CDC20
1814,TPX2,E2F8
1815,PLK4,MKI67
1816,CDC20,HMGN2
1817,RPLP1,RPS5
1818,RRM2,RAD51
1819,TNFSF13B,TNFAIP2
1820,CYBB,FGD2
1821,CKS1B,BUB1B
1822,CD3D,LEPROTL1
1823,FAU,RPL35A
1824,FKBP1A,CTSB
1825,RPS24,RPS27A
1826,F2R,NKG7
1827,LYN,LILRB1
1828,GBP2,IL2RB
1829,CDCA3,UBE2S
1830,RPL39,EEF1A1
1831,CCL5,LCK
1832,PCNA,KIFC1
1833,RPL35A,NPM1
1834,AFF3,CD22
1835,TOP2A,FAM111B
1836,HSPA1A,HSPE1
1837,ITGB2,LCP1
1838,ALDH1A1,MLPH
1839,GDF15,SRPX
1840,FBP1,CD68
1841,PKIG,SRPX
1842,NCF2,LST1
1843,STMN1,TCF19
1844,HLA-DOA,FCRL1
1845,E2F7,TK1
1846,COTL1,CD84
1847,SYK,HVCN1
1848,KYNU,IL1B
1849,TYMS,HIST1H4C
1850,SPIB,FCRL1
1851,H2AFX,CCNA2
1852,RPS5,RPL41
1853,PTPRCAP,SIRPG
1854,EXO1,HJURP
1855,LRP1,MAFB
1856,RPL7,RPL18A
1857,HLA-DOB,CR2
1858,E2F2,PCNA
1859,SLC8A1,TMEM176B
1860,RAD51,CDCA5
1861,AURKB,GTSE1
1862,HLA-DRB5,PLD4
1863,CX3CR1,ITGAM
1864,DIAPH3,MCM4
1865,MND1,FAM111B
1866,KIF15,TUBA1B
1867,KIF4A,BIRC5
1868,RPL9,RPS3
1869,KIF20A,ZWINT
1870,MEF2C,HLA-DPA1
1871,ASPM,KIF20A
1872,RPL41,RPS14
1873,KPNA2,CKS2
1874,FAM83D,DEPDC1B
1875,CD84,SIRPG
1876,VPREB3,HLA-DQB1
1877,FCER2,HLA-DPB1
1878,FASLG,APOBEC3G
1879,RAB13,SRPX
1880,TIMP1,FTH1
1881,HSP90AA1,HSPB1
1882,GNLY,PTGDR
1883,RRM2,TCF19
1884,ZFP36L2,RPS25
1885,TOP2A,PLK1
1886,RPL36,RPS23
1887,RPL26,RPS4X
1888,CENPF,MKI67
1889,ARHGAP24,CD79A
1890,KIF11,NDC80
1891,RPL35,RPL15
1892,HLA-DRA,CD22
1893,FCN1,SLC31A2
1894,CD8A,ITGAL
1895,RPS3,RPL13A
1896,CYBB,LILRA6
1897,RPL29,EEF1A1
1898,C5AR1,LRRC25
1899,BUB1,CKS2
1900,KIFC1,E2F7
1901,SMC2,CDCA5
1902,SPI1,VCAN
1903,SKA3,MYBL2
1904,LYZ,FGD2
1905,MND1,KIF2C
1906,MELK,KIF4A
1907,PRR11,NEK2
1908,HLA-DPB1,HLA-B
1909,HLA-DRB5,CSTA
1910,FAM83D,CDCA8
1911,RPL15,RPL28
1912,E2F2,E2F8
1913,RPL24,EEF1A1
1914,PILRA,AIF1
1915,GIMAP7,HCST
1916,EPHB1,JCHAIN
1917,H2AFV,TK1
1918,TLR10,IRF8
1919,RAB31,LILRB2
1920,SPIB,MS4A1
1921,GINS2,HELLS
1922,OAS3,MX1
1923,LAT,S100A4
1924,CD3D,RGS1
1925,CLSPN,BIRC5
1926,THEMIS,CD3G
1927,FCGR2A,APOE
1928,MEF2C,BANK1
1929,RFC2,RRM2
1930,FGD2,CD79A
1931,HSPA5,SDF2L1
1932,CTSC,CORO1A
1933,CST3,SDC2
1934,PLAUR,CXCL16
1935,FCGR2A,ZNF385A
1936,TCF19,NUF2
1937,RPLP2,RPL27A
1938,AIF1,TNFSF13
1939,PTTG1,CKS2
1940,MAD2L1,HMGB2
1941,TMEM176A,LILRB4
1942,KIF4A,KIFC1
1943,CTSH,HLA-DQB1
1944,RPL9,RPL6
1945,PRF1,SLC9A3R1
1946,CDCA5,SHCBP1
1947,CLSPN,FEN1
1948,UCP2,ARPC2
1949,LYZ,ASGR1
1950,CCNA2,CKS2
1951,DEPDC1B,RACGAP1
1952,S100A9,ARHGEF10L
1953,ATAD5,CLSPN
1954,CD302,CSF3R
1955,TCF19,SPC24
1956,RPS24,RPL26
1957,RPS8,RPS15A
1958,DEPDC1,SHCBP1
1959,FEN1,ATAD5
1960,GTSE1,CENPA
1961,S100A4,NKG7
1962,RAD54L,MCM10
1963,SYK,CIITA
1964,CCNA2,SAPCD2
1965,BATF,PIM2
1966,DLGAP5,H2AFZ
1967,UBE2C,ECT2
1968,TPX2,CENPM
1969,PRF1,HOPX
1970,LILRB3,CTSS
1971,TOP2A,CENPF
1972,RPL31,RPL23
1973,SMC4,MELK
1974,UBE2C,KIF4A
1975,CDC6,E2F7
1976,FCGR2A,RBM47
1977,SPAG5,ZWINT
1978,RPS3,RPL7
1979,ID2,GZMB
1980,PRDM1,B2M
1981,SCIMP,CTSH
1982,RPL14,RPS7
1983,ZNF385A,PILRA
1984,RPL28,CD37
1985,CENPF,FAM83D
1986,LYZ,LILRA6
1987,HMGN2,NUF2
1988,C1orf162,AIF1
1989,NUSAP1,FOXM1
1990,SPIB,JCHAIN
1991,KIF2C,FOXM1
1992,PPIB,MYDGF
1993,APOBEC3G,LSP1
1994,CKS2,KIF11
1995,RPL18A,UBA52
1996,GDF15,PMEL
1997,DENND2D,IFITM1
1998,RPL4,RPS29
1999,RPS9,RPS14
2000,GIMAP7,PTPRC
2001,RPL30,RPL13
2002,SMC4,PTTG1
2003,HVCN1,FGD2
2004,DSCC1,CLSPN
2005,GTSE1,E2F8
2006,RPL7A,RPL24
2007,MITF,ALDH1A1
2008,CD14,NCF2
2009,CCNA2,CDCA7
2010,RALGPS2,FGD2
2011,BCL11A,ST14
2012,CDCA5,SMC4
2013,MITF,MET
2014,CDC45,HMGB2
2015,NDC80,DEPDC1
2016,MKI67,CENPH
2017,PAX5,FCRLA
2018,RPS29,RPL4
2019,CENPN,CLSPN
2020,RPL35,ZFAS1
2021,IL2RG,ARPC2
2022,DEPDC1,SMC4
2023,HSP90AB1,MYC
2024,TK1,ASF1B
2025,RAD54L,TOP2A
2026,GINS2,KIF15
2027,ANLN,ESCO2
2028,RPS19,RPL17
2029,BTK,POU2F2
2030,RRM2,EZH2
2031,TPX2,NEK2
2032,CD86,HLA-DPB1
2033,PRC1,CDCA5
2034,HLA-A,PRKCH
2035,TUBA1B,OIP5
2036,CDCA7,IDH2
2037,HLA-DQA1,KYNU
2038,CD7,HAVCR2
2039,DUSP6,CST3
2040,MCM3,CDC6
2041,LILRA2,LYZ
2042,FCGR2A,MNDA
2043,HLA-E,CCL5
